X,Y,fid,P20_001,P20_002,P20_003,P20_004,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
134.137623,34.738172,"1440","33211",大内保育園,岡山県備前市大内948-5,避難所,"100","-1","0","0","0","0","0","1","1",,34.738172,134.137623,"1441"
134.292113,34.740948,"1441","33211",竹ノ内会館,岡山県備前市日生町寒河2236-36,避難所,"-1","-1","0","0","0","0","0","1","1",,34.740948,134.292113,"1442"
134.267083,34.731193,"1442","33211",中州川会館,岡山県備前市日生町日生2278-3,避難所,"100","-1","0","0","0","0","0","1","3",,34.731193,134.267083,"1443"
134.274511,34.735822,"1443","33211",中日生会館,岡山県備前市日生町寒河2579-2,避難所,"100","-1","0","0","0","0","0","1","1",,34.735822,134.274511,"1444"
134.192610594,34.7058500183,"1444","33211",鶴海自治公民館,岡山県備前市鶴海1536-1,避難所,"50","-1","0","0","0","0","0","1","3",,34.7058500183,134.192610594,"1445"
134.164482,34.738145,"1445","33211",殿土井保育園,岡山県備前市伊部1808,避難所,"100","-1","0","0","0","0","0","1","1",,34.738145,134.164482,"1446"
134.227508681,34.8089067714,"1446","33211",田倉集会所,岡山県備前市吉永町福満692-3,避難所,"30","-1","0","0","0","0","0","1","3",,34.8089067714,134.227508681,"1447"
134.182637,34.700208,"1447","33211",東鶴山公民館,岡山県備前市佐山2616,避難所,"50","-1","0","0","0","0","0","1","1",,34.700208,134.182637,"1448"
134.183147,34.700483,"1448","33211",東鶴山小学校,岡山県備前市佐山2721,避難所,"3600","-1","0","0","0","0","0","1","1",,34.700483,134.183147,"1449"
134.181655901,34.7002466192,"1449","33211",東鶴山幼稚園,岡山県備前市佐山2616,避難所,"50","-1","0","0","0","0","0","1","4",,34.7002466192,134.181655901,"1450"
134.284917,34.698798,"1450","33211",頭島総合センター,岡山県備前市日生町日生2794-2,避難所,"170","-1","0","0","0","0","0","1","1",,34.698798,134.284917,"1451"
134.270516,34.733754,"1451","33211",峠小路コミュニティハウス,岡山県備前市日生町日生607-5,避難所,"60","-1","0","0","0","0","0","1","3",,34.733754,134.270516,"1452"
134.249647352,34.8660321318,"1452","33211",南谷集会所,岡山県備前市吉永町高田238-1,避難所,"30","-1","0","0","0","0","0","1","3",,34.8660321318,134.249647352,"1453"
134.295165,34.739487,"1453","33211",日生運動公園体育館,岡山県備前市日生町寒河380-3,避難所,"2200","-1","0","0","0","0","0","1","1",,34.739487,134.295165,"1454"
134.274052,34.733842,"1454","33211",日生市民会館,岡山県備前市日生町日生241-87,避難所,"1050","-1","0","0","0","0","0","1","1",,34.733842,134.274052,"1455"
134.271445,34.732873,"1455","33211",日生西公民館,岡山県備前市日生町日生630,避難所,"300","-1","0","0","0","0","0","1","1",,34.732873,134.271445,"1456"
134.257462,34.731356,"1456","33211",日生西小学校,岡山県備前市日生町日生1680,避難所,"4700","-1","0","0","0","0","0","1","1",,34.731356,134.257462,"1457"
134.263084,34.699373,"1457","33211",日生西小学校鴻島分校,岡山県備前市日生町日生2691-1,避難所,"400","-1","0","0","0","0","0","1","1",,34.699373,134.263084,"1458"
134.273086,34.734915,"1458","33211",日生中学校,岡山県備前市日生町日生241-14,避難所,"6800","-1","0","0","0","0","0","1","1",,34.734915,134.273086,"1459"
134.293884,34.745765,"1459","33211",日生東小学校,岡山県備前市日生町寒河2011,避難所,"3500","-1","0","0","0","0","0","1","1",,34.745765,134.293884,"1460"
134.285488,34.699502,"1460","33211",日生南小学校,岡山県備前市日生町日生2778,避難所,"1300","-1","0","0","0","0","0","1","1",,34.699502,134.285488,"1461"
134.29537,34.740032,"1461","33211",日生保育園,岡山県備前市日生町寒河380-36,避難所,"500","-1","0","0","0","0","0","1","1",,34.740032,134.29537,"1462"
134.29458,34.74073,"1462","33211",日生幼稚園,岡山県備前市日生町寒河380-3,避難所,"800","-1","0","0","0","0","0","1","1",,34.74073,134.29458,"1463"
134.270936042,34.7313037935,"1463","33211",日陽小路コミュニティハウス,岡山県備前市日生町日生842-7,避難所,"90","-1","0","0","0","0","0","1","3",,34.7313037935,134.270936042,"1464"
134.238974841,34.848091173,"1464","33211",入角公会堂,岡山県備前市吉永町神根本855-2,避難所,"30","-1","0","0","0","0","0","1","3",,34.848091173,134.238974841,"1465"
134.281552,34.7338699991,"1465","33211",梅灘会館,岡山県備前市日生町寒河2449-1,避難所,"150","-1","0","0","0","0","0","1","1",,34.7338699991,134.281552,"1466"
134.19782842,34.8059582509,"1466","33211",柏原集会所,岡山県備前市吉永町南方410,避難所,"30","-1","0","0","0","0","0","1","3",,34.8059582509,134.19782842,"1467"
134.259563014,34.8030083302,"1467","33211",畑自治公民館,岡山県備前市野谷344-1,避難所,"30","-1","0","0","0","0","0","1","3",,34.8030083302,134.259563014,"1468"
134.238456246,34.7722698809,"1468","33211",八木山下（二軒屋）自治公民館,岡山県備前市八木山564-11,避難所,"30","-1","0","0","0","0","0","1","3",,34.7722698809,134.238456246,"1469"
134.253788,34.782325,"1469","33211",八木山自治公民館,岡山県備前市八木山202,避難所,"30","-1","0","0","0","0","0","1","3",,34.782325,134.253788,"1470"
134.231758304,34.8306965833,"1470","33211",板屋公会堂,岡山県備前市吉永町今崎77,避難所,"40","-1","0","0","0","0","0","1","3",,34.8306965833,134.231758304,"1471"
134.251713275,34.7575461182,"1471","33211",蕃山自治公民館,岡山県備前市蕃山391-1,避難所,"50","-1","0","0","0","0","0","1","3",,34.7575461182,134.251713275,"1472"
134.19861,34.72284,"1472","33211",備前市総合運動公園体育館,岡山県備前市久-井747,避難所,"2000","-1","0","0","0","0","0","1","1",,34.72284,134.19861,"1473"
134.186177,34.7437204452,"1473","33211",備前市民センター,岡山県備前市西片上17-2,避難所,"1000","-1","0","0","0","0","0","1","3",,34.7437204452,134.186177,"1474"
134.166037,34.737145,"1474","33211",備前中学校,岡山県備前市伊部1857,避難所,"6500","-1","0","0","0","0","0","1","1",,34.737145,134.166037,"1475"
134.183788,34.746457,"1475","33211",備前緑陽高等学校,岡山県備前市西片上97,避難所,"6000","-1","0","0","0","0","0","1","1",,34.746457,134.183788,"1476"
134.291353594,34.7414175864,"1476","33211",浜山コミュニティハウス,岡山県備前市日生町寒河2296-1,避難所,"50","-1","0","0","0","0","0","1","3",,34.7414175864,134.291353594,"1477"
134.316273321,34.7476861176,"1477","33211",福浦峠集会所,岡山県備前市日生町寒河643-80,避難所,"20","-1","0","0","0","0","0","1","3",,34.7476861176,134.316273321,"1478"
134.288701695,34.7826546395,"1478","33211",福石自治公民館,岡山県備前市三石1868,避難所,"50","-1","0","0","0","0","0","1","3",,34.7826546395,134.288701695,"1479"
134.220571275,34.808717097,"1479","33211",福満コミュニティハウス,岡山県備前市吉永町福満868-44,避難所,"50","-1","0","0","0","0","0","1","3",,34.808717097,134.220571275,"1480"
134.182702,34.748422,"1480","33211",片上小学校,岡山県備前市西片上335,避難所,"3800","-1","0","0","0","0","0","1","1",,34.748422,134.182702,"1481"
134.194860658,34.7446798689,"1481","33211",片上保育園,岡山県備前市東片上707-1,避難所,"50","-1","0","0","0","0","0","1","4",,34.7446798689,134.194860658,"1482"
134.218679,34.730978,"1482","33211",穂浪自治公民館,岡山県備前市穂浪3050,避難所,"100","-1","0","0","0","0","0","1","3",,34.730978,134.218679,"1483"
134.27194242,34.7326212994,"1483","33211",防災センター,岡山県備前市日生町日生630,避難所,"100","-1","0","0","0","0","0","1","3",,34.7326212994,134.27194242,"1484"
134.208120478,34.8082209699,"1484","33211",本村公会堂,岡山県備前市吉永町南方845-10,避難所,"40","-1","0","0","0","0","0","1","3",,34.8082209699,134.208120478,"1485"
134.242435171,34.7301005887,"1485","33211",木生自治公民館,岡山県備前市穂浪1302-1,避難所,"50","-1","0","0","0","0","0","1","3",,34.7301005887,134.242435171,"1486"
134.221417,34.76554,"1486","33211",木谷自治公民館,岡山県備前市木谷46-1,避難所,"50","-1","0","0","0","0","0","1","3",,34.76554,134.221417,"1487"
134.258438482,34.760615974,"1487","33211",養護老人ホーム蕃山荘,岡山県備前市蕃山1309-1,避難所,"250","-1","0","0","0","0","0","1","4",,34.760615974,134.258438482,"1488"
134.208647942,34.8153553237,"1488","33211",竜泉荘,岡山県備前市吉永町吉永中48-1,避難所,"40","-1","0","0","0","0","0","1","1",,34.8153553237,134.208647942,"1489"
134.164175812,34.7381022073,"1489","33211",老人福祉センター,岡山県備前市伊部1808,避難所,"50","-1","0","0","0","0","0","1","4",,34.7381022073,134.164175812,"1490"
134.267175,34.723235,"1490","33211",湾戸集会所,岡山県備前市日生町日生2556-1,避難所,"15","-1","0","0","0","0","0","1","3",,34.723235,134.267175,"1491"
134.160988,34.618922,"1491","33212",（財）服部養老会永楽学園,岡山県瀬戸内市牛窓町牛窓3933,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.618922,134.160988,"1492"
134.089953939,34.6621561762,"1492","33212",ＪＡ岡山東部第４営農経済センター,岡山県瀬戸内市邑久町豊安101-1,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.6621561762,134.089953939,"1493"
134.146494,34.627316,"1493","33212",クリーンセンターかもめ,岡山県瀬戸内市牛窓町牛窓228,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.627316,134.146494,"1494"
134.102558,34.70064,"1494","33212",ゆめトピア長船,岡山県瀬戸内市長船町土師277-4,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.70064,134.102558,"1495"
134.129163391,34.7058961749,"1495","33212",磯上ふれあいプラザ,岡山県瀬戸内市長船町福里589-9,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.7058961749,134.129163391,"1496"
134.09686828,34.6849901779,"1496","33212",笠加コミュニティセンター,岡山県瀬戸内市上笠加125-1,避難指定場所,"-1","-1","0","0","0","0","0","1","4",,34.6849901779,134.09686828,"1497"
134.158164108,34.6173375421,"1497","33212",牛窓綾浦コミュニティ活性化センター,岡山県瀬戸内市牛窓町牛窓4180-4,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.6173375421,134.158164108,"1498"
134.133014,34.618126,"1498","33212",牛窓西小学校,岡山県瀬戸内市牛窓町鹿忍2166,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.618126,134.133014,"1499"
134.133402551,34.6178076954,"1499","33212",牛窓西幼稚園,岡山県瀬戸内市牛窓町鹿忍2205,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.6178076954,134.133402551,"1500"
134.149461,34.61957,"1500","33212",牛窓体育館,岡山県瀬戸内市牛窓町牛窓6444,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.61957,134.149461,"1501"
134.149565,34.618733,"1501","33212",牛窓中学校,岡山県瀬戸内市牛窓町牛窓6446,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.618733,134.149565,"1502"
134.147166,34.62086,"1502","33212",牛窓町公民館,岡山県瀬戸内市牛窓町牛窓4910-1,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.62086,134.147166,"1503"
134.164185,34.616028,"1503","33212",牛窓町公民館牛窓分館,岡山県瀬戸内市牛窓町牛窓3056,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.616028,134.164185,"1504"
134.135465,34.617125,"1504","33212",牛窓町公民館鹿忍分館,岡山県瀬戸内市牛窓町鹿忍921,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.617125,134.135465,"1505"
134.134778,34.640857,"1505","33212",牛窓町公民館長浜分館,岡山県瀬戸内市牛窓町長浜3490-1,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.640857,134.134778,"1506"
134.156986,34.617301,"1506","33212",牛窓東小学校,岡山県瀬戸内市牛窓町牛窓4433,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.617301,134.156986,"1507"
134.156179,34.616711,"1507","33212",牛窓東幼稚園,岡山県瀬戸内市牛窓町牛窓4433,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.616711,134.156179,"1508"
134.135455,34.643211,"1508","33212",牛窓北小学校,岡山県瀬戸内市牛窓町長浜3677,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.643211,134.135455,"1509"
134.135042,34.6429599991,"1509","33212",牛窓北幼稚園,岡山県瀬戸内市牛窓町長浜3677,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.6429599991,134.135042,"1510"
134.159826,34.649429,"1510","33212",玉津コミュニティセンター,岡山県瀬戸内市邑久町尻海2855-15,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.649429,134.159826,"1511"
134.159780591,34.6510259259,"1511","33212",玉津小学校,岡山県瀬戸内市邑久町尻海2970,避難指定場所,"-1","-1","0","0","0","0","0","1","4",,34.6510259259,134.159780591,"1512"
134.160294927,34.6210792287,"1512","33212",金剛頂寺,岡山県瀬戸内市牛窓町牛窓4033,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.6210792287,134.160294927,"1513"
134.091854,34.662696,"1513","33212",県立邑久高等学校,岡山県瀬戸内市邑久町尾張404,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.662696,134.091854,"1514"
134.099372,34.70922,"1514","33212",行幸小学校,岡山県瀬戸内市長船町服部163,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.70922,134.099372,"1515"
134.120416,34.697113,"1515","33212",国府小学校,岡山県瀬戸内市長船町福里853,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.697113,134.120416,"1516"
134.076428,34.657232,"1516","33212",今城コミュニティセンター,岡山県瀬戸内市邑久町向山36-1,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.657232,134.076428,"1517"
134.069835,34.658833,"1517","33212",今城小学校,岡山県瀬戸内市邑久町大富25,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.658833,134.069835,"1518"
134.060063,34.665064,"1518","33212",今城地域コミュニティセンター,岡山県瀬戸内市邑久町福山487-4,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.665064,134.060063,"1519"
134.089826,34.703742,"1519","33212",七小路会館,岡山県瀬戸内市長船町福岡831,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.703742,134.089826,"1520"
134.203063577,34.6819963304,"1520","33212",裳掛コミュニティセンター,岡山県瀬戸内市邑久町虫明2,避難指定場所,"-1","-1","0","0","0","0","0","1","4",,34.6819963304,134.203063577,"1521"
134.202538,34.682099,"1521","33212",裳掛小学校,岡山県瀬戸内市邑久町虫明2,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.682099,134.202538,"1522"
134.125071,34.660875,"1522","33212",瀬戸内市消防本部,岡山県瀬戸内市邑久町本庄1795,避難指定場所,"-1","-1","0","0","0","0","0","1","1",,34.660875,134.125071,"1523"
134.09386342,34.6629115706,"1523","33212",瀬戸内市中央公民館,岡山県瀬戸内市邑久町尾張465-1,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.6629115706,134.09386342,"1524"
134.132228,34.677501,"1524","33212",西須恵コミュニティセンター,岡山県瀬戸内市長船町西須恵988-5,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.677501,134.132228,"1525"
134.118244,34.613442,"1525","33212",千手コミュニティハウス,岡山県瀬戸内市牛窓町千手304-1,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.613442,134.118244,"1526"
134.170771,34.607187,"1526","33212",前島コミュニティハウス,岡山県瀬戸内市牛窓町牛窓5888-27,避難指定場所,"-1","-1","0","0","0","0","0","1","3",,34.607187,134.170771,"1527"
